user_id,recommended_items
637556,1239082 1477734 374376 1287265 2825431
637774,1695664 1550605 749431 2501356 2698468
637908,2441881 1794685 2660436 2356407 265522
637922,1086695 1171271 1119495 1056667 1576126
637981,2501356 2037477 2712481 1317915 1830993
638134,266412 650831 1835742 2459081 1096406
638297,1086695 788342 374376 650831 2778525
638622,2435845 1550605 1867675 952102 470426
638812,2660436 1728166 2435845 507069 2128544
638883,1732848 1244787 2156629 2413494 2198329
639039,2512859 291669 984924 1438082 2441881
639236,1171271 2501356 1287265 16356 2650926
639322,1074013 2049946 1239082 470426 2825431
639376,2459081 650831 468120 554760 1679143
639432,687732 507069 1695664 2501356 2705759
639992,2778525 1244196 1386412 657183 2791339
640447,437245 2002097 1830993 636889 507069
641008,1550605 18872 2441881 2698468 830073
641142,2778525 1244196 1386412 657183 2791339
641986,472040 1096406 784737 2198329 1928254
642232,2205815 1728166 2650926 2796479 2380306
642430,2590469 291669 1835742 2825431 882543
642619,2049946 205039 2501356 2380306 687732
643094,2778525 1244196 1386412 657183 2791339
643227,1519543 2635038 1244787 374376 2356407
643231,1317915 2501356 2650926 90273 2750191
643546,2778525 1244196 1386412 657183 2791339
644485,931519 1368635 2462072 1438082 313851
644493,1835742 536047 1732848 1171271 1096406
644500,2778525 1244196 1386412 657183 2791339
644565,1477734 1438082 984924 931519 1074013
644627,2356407 2778525 1244196 1386412 657183
644640,1550605 1920047 18872 2825431 2198329
644765,1438082 72465 984924 687732 794156
644865,291669 882543 1835742 554760 2086041
644948,2778525 1244196 1386412 657183 2791339
645084,2698468 2198329 1835742 1119495 2825431
645387,2778525 1244196 1386412 657183 2791339
645413,2183288 1119495 536047 2778525 2002097
645429,1074013 1728166 1086695 2770160 2348573
645447,1624781 2097556 507069 1325341 335428
645450,636889 1830993 1119495 2796479 1513499
646366,2501356 2590469 1732848 2770160 1317915
646483,1732848 2183288 1624781 952102 436574
646506,952102 1140869 554760 47583 723096
646661,1140869 2796479 2106311 1830993 2750191
649037,2156629 2512859 2705759 470426 1876513
649044,1317915 2750191 779190 90273 43306
649369,1876513 1867675 43306 687732 35677
649820,1443706 830073 1317915 2462072 415358
649899,2750191 291669 35677 2198329 1119495
649916,1086695 415358 2750191 2625619 788342
649994,2198329 1776330 784737 546415 447985
650286,35677 1794685 951143 1477734 72465
650327,2778525 1244196 1386412 657183 2791339
650784,952102 972388 2512859 1119495 1477734
650941,1636910 2734883 2698468 625711 1287265
651099,1519543 90273 1086695 2501356 2380306
651222,2778525 1244196 1386412 657183 2791339
651964,2476293 788342 2037477 278589 2512859
652018,2778525 1244196 1386412 657183 2791339
652085,2778525 1244196 1386412 657183 2791339
652120,2778525 1244196 1386412 657183 2791339
652166,1090310 668146 2459081 1576126 1165605
652775,1056667 1287265 546415 2625619 2705759
653097,1239082 1717731 2778525 1244196 1386412
653189,2778525 1244196 1386412 657183 2791339
653463,2024094 1886939 2037477 951143 460717
653469,1835742 2660436 2459081 2420135 2441881
653560,1317915 1624781 436574 2198329 1776330
653922,16356 2750191 1876513 43306 1244787
653982,2380306 1386412 2778525 1244196 1386412
654486,2778525 1244196 1386412 657183 2791339
654669,1920047 2770160 1443706 470426 2778525
654721,931519 2413494 460717 1140869 1092821
654961,779190 2650926 1086695 1443706 2037855
655020,460717 2778525 1244196 1386412 657183
655618,2750191 1876513 687732 1624781 2501356
655921,1835742 470426 291669 2313894 1119495
656106,734196 2002097 2778525 1244196 1386412
656450,788342 1086695 2348573 415358 2770160
656524,1086695 779190 1776330 734196 1695664
657029,2313894 470426 1140869 472040 460717
657163,1477734 1244787 2156629 2002097 2413494
657202,2750191 2049946 2501356 90273 2635038
658000,2778525 1244196 1386412 657183 2791339
658043,788342 687732 2198329 951143 499178
658209,2002097 1728166 784737 1092821 2037855
659002,2435845 265522 1728166 972388 2413494
659676,2778525 1244196 1386412 657183 2791339
659901,1867675 2435845 18872 2825431 2698468
660040,1695664 2086041 35677 2441881 1830993
660050,2198329 2770160 1368635 1624781 2635038
661223,1886939 2501356 1287265 1171271 1717731
661426,2097556 2289895 1624781 1477734 470426
661982,1438082 2778525 1244196 1386412 657183
662182,2750191 1835742 882543 2501356 2086041
662415,16356 2413494 794156 278589 2778525
662444,931519 823512 2635038 2420135 291669
662882,2459081 1090310 2420135 650831 1679143
663098,650831 2420135 1679143 470426 668146
663203,1835742 2106311 1325341 2435845 779190
663358,1074013 415358 1728166 2770160 499178
663471,436574 1140869 1624781 1928254 2778525
663978,788342 1728166 1867675 546415 2097556
664622,205039 579292 47583 2512859 1165605
664831,2778525 1244196 1386412 657183 2791339
664985,2750191 2501356 415358 2097556 447985
665216,2441881 2705759 2277810 2435845 788342
665244,784737 2778525 1244196 1386412 657183
665263,1244787 1984327 2778525 1244196 1386412
665388,436574 2356407 1624781 2770160 2289895
665405,2441881 2825431 2590469 1438082 2413494
665481,2770160 1317915 2002097 2198329 1244787
665929,2778525 1244196 1386412 657183 2791339
666191,374376 1636910 2698468 2734883 1443706
666412,313851 291669 2501356 768905 1438082
666456,2086041 1835742 2097556 2501356 882543
666700,1876513 2156629 1550605 2313894 1069281
666735,35677 1830993 2198329 2097556 1119495
667303,2750191 749431 1317915 90273 1636910
667326,2037477 1477734 1624781 374376 1886939
667363,1513499 205039 1636910 1550605 2660436
667531,2778525 1244196 1386412 657183 2791339
667651,2778525 1244196 1386412 657183 2791339
668306,1835742 2086041 2825431 18872 882543
668320,2778525 1244196 1386412 657183 2791339
668412,47583 2380306 723096 2796479 1140869
668440,1624781 2097556 2413494 1325341 2198329
668488,2435845 1867675 499178 2128544 507069
668978,1519543 2420135 650831 468120 1679143
668986,579292 788342 2183288 1794685 2778525
669105,265522 16356 2462072 35677 2380306
669195,1119495 205039 1695664 650831 2380306
669216,779190 374376 1835742 2420135 72465
669456,2024094 47583 1886939 794156 266412
669517,2289895 1728166 470426 2593483 2106311
670221,1477734 2459081 1047625 1679143 1239082
670276,2590469 291669 668146 2635038 2106311
670613,205039 447985 1171271 972388 2198329
671027,2778525 1244196 1386412 657183 2791339
671199,554760 1576725 374376 650831 266412
671742,2476293 1794685 779190 374376 2198329
672246,507069 35677 1728166 1794685 472040
672782,2778525 1244196 1386412 657183 2791339
673652,1438082 507069 2712481 931519 784737
673741,788342 499178 1239082 1086695 2413494
673756,2356407 436574 2770160 823512 2778525
674522,1886939 794156 460717 650831 569889
674567,823512 1477734 2660436 2049946 2712481
674960,723096 1776330 1550605 768905 2198329
675008,2778525 1244196 1386412 657183 2791339
675061,2778525 1244196 1386412 657183 2791339
676076,2097556 470426 2660436 2031981 2466095
676693,2778525 1244196 1386412 657183 2791339
676804,2778525 1244196 1386412 657183 2791339
676947,1717731 1239082 554760 507069 1830993
677228,2435845 499178 2128544 2049946 1330328
677661,546415 2512859 2002097 536047 2778525
677772,1876513 1867675 1794685 687732 43306
678096,2183288 2348573 2750191 2380306 1244787
678272,788342 1438082 1239082 1794685 1368635
678887,1443706 830073 1317915 2462072 415358
679475,2097556 1239082 788342 2778525 579292
679644,1239082 1876513 972388 1244787 2593483
680242,1717731 2825431 335428 1576126 2156629
680449,2705759 2734883 1056667 2289895 2024094
680482,72465 1244787 343377 1984327 1776330
680856,1330328 499178 1056667 536047 2778525
680936,2590469 882543 2348573 1835742 2086041
680979,2435845 1953846 2106311 1867675 951143
681179,2778525 1244196 1386412 657183 2791339
681192,2590469 291669 1835742 2348573 882543
681936,1086695 415358 2750191 2348573 1171271
682007,415358 1443706 1053542 2625619 2778525
682466,2049946 313851 2501356 768905 470426
682526,657183 2778525 1244196 1386412 657183
683268,830073 2778525 1244196 1386412 657183
683743,2778525 1244196 1386412 657183 2791339
684230,650831 2420135 468120 2459081 1090310
685045,278589 2183288 1754395 437245 460717
685378,2024094 1886939 47583 794156 460717
685712,2778525 1244196 1386412 657183 2791339
685813,18872 1325341 2778525 1244196 1386412
685929,1835742 2420135 1047625 2459081 2086041
686738,415358 2501356 768905 1477734 1624781
686822,579292 1886939 472040 1140869 2024094
687484,1835742 2086041 1519543 2825431 1830993
687494,2501356 1317915 2650926 2750191 90273
687499,2435845 472040 734196 1239082 1867675
687534,1477734 1438082 2049946 984924 931519
687739,35677 1086695 2750191 265522 2462072
687906,2205815 2778525 1244196 1386412 657183
688094,1830993 507069 1636910 16356 1119495
688100,1550605 2435845 2348573 1920047 2796479
688409,1876513 1794685 43306 1867675 16356
688784,265522 1325341 2037477 1239082 788342
688811,2024094 1886939 47583 794156 952102
690161,2778525 1244196 1386412 657183 2791339
690262,1438082 2698468 1477734 2512859 343377
690305,2778525 1244196 1386412 657183 2791339
690866,1053542 1244196 2778525 1244196 1386412
691314,2778525 1244196 1386412 657183 2791339
691824,2778525 1244196 1386412 657183 2791339
692082,2635038 1636910 470426 1876513 90273
692383,2778525 1244196 1386412 657183 2791339
692642,687732 35677 43306 1876513 1317915
693221,499178 1074013 1086695 2750191 2501356
693583,2476293 768905 2705759 2413494 2356407
693961,951143 460717 2593483 1092821 536047
693993,1438082 2705759 313851 984924 2625619
694051,1171271 2750191 2128544 1835742 768905
694095,2512859 2660436 35677 2441881 47583
694331,1776330 2778525 1244196 1386412 657183
694432,2778525 1244196 1386412 657183 2791339
694865,72465 266412 2420135 650831 569889
695201,636889 43306 2024094 1886939 687732
695417,35677 2106311 1140869 278589 536047
696349,1239082 1876513 723096 1728166 374376
696480,2778525 1244196 1386412 657183 2791339
696532,278589 788342 499178 1239082 952102
696578,2778525 1244196 1386412 657183 2791339
697311,374376 1519543 2441881 470426 2635038
697627,2128544 374376 2435845 2705759 1287265
697633,1624781 47583 2183288 1140869 2512859
697715,1695664 1830993 2501356 278589 1317915
697855,1140869 2037477 2435845 47583 1477734
698151,2778525 1244196 1386412 657183 2791339
698208,2825431 882543 784737 472040 1953846
698794,788342 499178 1239082 952102 1732848
699492,447985 2097556 436574 1244787 1732848
699902,1368635 1325341 2156629 2501356 723096
700285,2650926 1317915 2097556 1732848 1886939
700308,931519 1368635 437245 1728166 1119495
700944,1171271 2097556 2501356 2348573 2750191
701081,2128544 1876513 931519 2037855 415358
701101,1325341 47583 650831 2459081 554760
701286,90273 468120 650831 1695664 779190
701484,2289895 1732848 2734883 952102 1244787
702167,1244787 2198329 1119495 2413494 437245
702714,2778525 1244196 1386412 657183 2791339
703087,882543 2660436 1053542 1477734 972388
703153,1732848 579292 1096406 951143 2037855
703236,1794685 335428 470426 546415 972388
703243,2435845 768905 18872 1119495 2825431
703367,1171271 2590469 2770160 447985 2750191
703680,1636910 1695664 2593483 2712481 1652258
703807,1835742 882543 2590469 291669 18872
703984,2489959 1244787 1519543 2031981 2635038
704265,569889 2420135 2031981 2459081 1096406
704773,2778525 1244196 1386412 657183 2791339
704929,2825431 882543 1835742 507069 1695664
705119,636889 2024094 47583 794156 882543
705407,952102 768905 1754395 1092821 1239082
705422,579292 2420135 636889 1096406 794156
705448,2778525 1244196 1386412 657183 2791339
705619,2356407 1876513 723096 788342 1074013
706513,18872 1244787 2277810 1074013 35677
706955,35677 2778525 1244196 1386412 657183
707321,18872 2037477 266412 2380306 1162250
707562,768905 1513499 1652258 1695664 2698468
707678,2501356 16356 507069 2635038 35677
707831,1624781 2097556 1325341 2712481 2198329
708026,723096 2024094 47583 1368635 1162250
708267,1550605 972388 2501356 1920047 1069281
708432,16356 2441881 951143 2501356 1695664
708606,1317915 1513499 1652258 1096406 1171271
708791,1519543 779190 2635038 1624781 2356407
709003,2049946 2413494 636889 1652258 734196
709124,35677 472040 2037477 1876513 43306
709215,636889 1438082 2289895 1794685 687732
709342,823512 2356407 2660436 734196 1438082
709969,1876513 1867675 16356 291669 1835742
709974,2380306 1695664 16356 1330328 2501356
710105,43306 1794685 16356 1876513 687732
711711,2380306 35677 335428 554760 951143
711871,2086041 2590469 882543 335428 291669
712167,2614865 768905 554760 1244787 1171271
712237,1794685 2660436 1717731 1867675 1876513
712507,1920047 1732848 1513499 1652258 1287265
712516,1092821 784737 2002097 1386412 1162250
712724,447985 1090310 2501356 2750191 2590469
712850,2778525 1244196 1386412 657183 2791339
712875,2501356 972388 2024094 415358 768905
713180,951143 2593483 460717 1092821 1386412
713598,2778525 1244196 1386412 657183 2791339
713999,2750191 2501356 1074013 1317915 2650926
714098,650831 468120 2459081 1679143 668146
714167,2778525 1244196 1386412 657183 2791339
714306,1519543 2712481 2734883 1636910 2698468
714654,2778525 1244196 1386412 657183 2791339
714902,1519543 2501356 625711 2750191 1830993
715734,650831 266412 2106311 1679143 687732
716442,1325341 1368635 313851 2462072 472040
716813,1732848 1830993 579292 72465 650831
716972,984924 2097556 1624781 2356407 1576126
717011,1695664 2313894 2435845 47583 1886939
717754,1728166 2435845 2205815 2277810 1074013
717862,447985 90273 2097556 734196 972388
717911,2289895 265522 625711 1325341 1576126
718076,2205815 2796479 2501356 2660436 1519543
718308,507069 18872 768905 1119495 1830993
718410,1053542 2778525 931519 823512 2635038
718723,2462072 1438082 2705759 984924 2049946
718754,2024094 1287265 47583 507069 794156
719081,2778525 1244196 1386412 657183 2791339
720520,1794685 2380306 2441881 579292 687732
720814,2198329 972388 278589 1624781 2097556
721521,1171271 2650926 2750191 1074013 2501356
722980,1624781 1162250 2778525 1244196 1386412
723180,1287265 625711 749431 1165605 2501356
723188,1754395 1368635 972388 723096 472040
723331,2097556 1053542 2778525 1244196 1386412
723409,1171271 1732848 1695664 1096406 1140869
723674,1438082 1119495 784737 2778525 1244196
723699,2778525 1244196 1386412 657183 2791339
723795,1624781 436574 2356407 1239082 788342
724035,951143 1092821 2593483 2778525 460717
724083,1876513 1717731 788342 43306 1239082
725052,636889 2356407 2198329 2778525 1244196
725069,2435845 768905 47583 2128544 313851
725090,436574 2198329 2501356 415358 468120
725828,2705759 2778525 1244196 1386412 657183
727120,2778525 1244196 1386412 657183 2791339
727846,2590469 2825431 291669 1835742 2441881
727932,1519543 2590469 1835742 794156 2660436
728093,43306 1794685 2086041 335428 546415
728233,1576126 2459081 1239082 1171271 1953846
728668,2778525 1244196 1386412 657183 2791339
728793,1090310 1171271 2750191 2501356 415358
729700,2750191 2650926 1171271 415358 2770160
729795,2501356 2635038 2380306 2750191 90273
729903,2778525 1244196 1386412 657183 2791339
730805,1624781 1550605 2097556 1244787 2441881
730852,2049946 1876513 1086695 931519 2462072
731101,507069 2441881 554760 625711 79531
731165,1876513 1330328 499178 1056667 536047
731279,2590469 460717 1928254 1092821 2778525
731420,636889 1438082 2462072 1477734 2049946
731689,984924 1438082 931519 313851 2205815
731692,436574 1624781 2277810 447985 1317915
731763,2128544 1287265 2705759 313851 2625619
